matricule,nom,prenom,genre,classe,niveau,flux
"EL3107","GNAGNE","Aboubacar","M","1ere-5","1ere","Apres-midi"
"EL3108","TANOH","Hervé","M","1ere-5","1ere","Apres-midi"
"EL3109","KASSI","Nadège","F","1ere-5","1ere","Apres-midi"
"EL3110","TANOH","Affoué","F","1ere-5","1ere","Apres-midi"
"EL3111","ADJÉ","Affoué","F","1ere-5","1ere","Apres-midi"
"EL3112","DIABATÉ","Mireille","F","1ere-5","1ere","Apres-midi"
"EL3113","KONÉ","Cédric","M","1ere-5","1ere","Apres-midi"
"EL3114","ABLÉ","Yannick","M","1ere-5","1ere","Apres-midi"
"EL3115","BROU","Awa","F","1ere-5","1ere","Apres-midi"
"EL3116","KOFFI","Hélène","F","1ere-5","1ere","Apres-midi"
"EL3117","GNAGNE","Roland","M","1ere-5","1ere","Apres-midi"
"EL3118","ADJÉ","Aïcha","F","1ere-5","1ere","Apres-midi"
"EL3119","ASSI","Mireille","F","1ere-6","1ere","Apres-midi"
"EL3120","GUÉI","Grace","F","1ere-6","1ere","Apres-midi"
"EL3121","TOURÉ","Sylvie","F","1ere-6","1ere","Apres-midi"
"EL3122","AKA","Nadège","F","1ere-6","1ere","Apres-midi"
"EL3123","COULIBALY","Jean","M","1ere-6","1ere","Apres-midi"
"EL3124","ASSI","Rachelle","F","1ere-6","1ere","Apres-midi"
"EL3125","DIABATÉ","Mireille","F","1ere-6","1ere","Apres-midi"
"EL3126","DOUMBIA","Cédric","M","1ere-6","1ere","Apres-midi"
"EL3127","DIALLO","Awa","F","1ere-6","1ere","Apres-midi"
"EL3128","ABLÉ","Affoué","F","1ere-6","1ere","Apres-midi"
"EL3129","ASSI","Moussa","M","1ere-6","1ere","Apres-midi"
"EL3130","KOFFI","Daniel","M","1ere-6","1ere","Apres-midi"
"EL3131","TOURÉ","Fatou","F","1ere-6","1ere","Apres-midi"
"EL3132","ZADI","Moussa","M","1ere-6","1ere","Apres-midi"
"EL3133","TOURÉ","Aboubacar","M","1ere-6","1ere","Apres-midi"
"EL3134","SANGARÉ","Aïcha","F","1ere-6","1ere","Apres-midi"
"EL3135","KONÉ","Sandrine","F","1ere-6","1ere","Apres-midi"
"EL3136","DOUMBIA","Olivier","M","1ere-6","1ere","Apres-midi"
"EL3137","OUATTARA","Aboubacar","M","1ere-6","1ere","Apres-midi"
"EL3138","ZADI","Adama","M","1ere-6","1ere","Apres-midi"
"EL3139","DIABATÉ","Thierry","M","1ere-6","1ere","Apres-midi"
"EL3140","DIALLO","Yao","M","1ere-6","1ere","Apres-midi"
"EL3141","N'GUESSAN","Serge","M","1ere-6","1ere","Apres-midi"
"EL3142","KOUASSI","Joëlle","F","1ere-6","1ere","Apres-midi"
"EL3143","ABLÉ","Fatou","F","1ere-6","1ere","Apres-midi"
"EL3144","TOURÉ","Olivier","M","1ere-6","1ere","Apres-midi"
"EL3145","CISSÉ","Aboubacar","M","1ere-6","1ere","Apres-midi"
"EL3146","BAKAYOKO","Paul","M","1ere-6","1ere","Apres-midi"
"EL3147","BAMBA","Rachelle","F","1ere-6","1ere","Apres-midi"
"EL3148","DOUMBIA","Léa","F","1ere-6","1ere","Apres-midi"
"EL3149","AKA","Nadège","F","1ere-6","1ere","Apres-midi"
"EL3150","OUATTARA","Fatou","F","1ere-6","1ere","Apres-midi"
"EL3151","KOFFI","Aboubacar","M","1ere-6","1ere","Apres-midi"
"EL3152","OUATTARA","Mariam","F","1ere-6","1ere","Apres-midi"
"EL3153","GUÉI","Thierry","M","1ere-6","1ere","Apres-midi"
"EL3154","GUÉI","Mariam","F","1ere-6","1ere","Apres-midi"
"EL3155","OUATTARA","Awa","F","1ere-6","1ere","Apres-midi"
"EL3156","DOUMBIA","Carine","F","1ere-6","1ere","Apres-midi"
"EL3157","OUATTARA","Koffi","M","1ere-6","1ere","Apres-midi"
"EL3158","ZADI","Moussa","M","1ere-6","1ere","Apres-midi"
"EL3159","OUATTARA","Mariam","F","1ere-6","1ere","Apres-midi"
"EL3160","AKA","Aïcha","F","1ere-6","1ere","Apres-midi"
"EL3161","FOFANA","Marc","M","1ere-6","1ere","Apres-midi"
"EL3162","ZADI","Marc","M","1ere-6","1ere","Apres-midi"
"EL3163","DOUMBIA","Roland","M","1ere-6","1ere","Apres-midi"
"EL3164","YAO","Aya","F","1ere-6","1ere","Apres-midi"
"EL3165","GUÉI","Affoué","F","1ere-6","1ere","Apres-midi"
"EL3166","DJÉ","Koffi","M","1ere-6","1ere","Apres-midi"
"EL3167","KONÉ","Mariam","F","1ere-6","1ere","Apres-midi"
"EL3168","DJÉ","Mariam","F","1ere-6","1ere","Apres-midi"
"EL3169","DIABATÉ","Affoué","F","1ere-6","1ere","Apres-midi"
"EL3170","DOUMBIA","Aboubacar","M","1ere-7","1ere","Apres-midi"
"EL3171","N'GUESSAN","Sylvie","F","1ere-7","1ere","Apres-midi"
"EL3172","ASSI","Prisca","F","1ere-7","1ere","Apres-midi"
"EL3173","TRAORÉ","Ibrahim","M","1ere-7","1ere","Apres-midi"
"EL3174","DIABATÉ","Rachelle","F","1ere-7","1ere","Apres-midi"
"EL3175","ADJÉ","Mireille","F","1ere-7","1ere","Apres-midi"
"EL3176","BROU","Aya","F","1ere-7","1ere","Apres-midi"
"EL3177","YAO","Moussa","M","1ere-7","1ere","Apres-midi"
"EL3178","BAKAYOKO","Roland","M","1ere-7","1ere","Apres-midi"
"EL3179","GUÉI","Mireille","F","1ere-7","1ere","Apres-midi"
"EL3180","YAO","Affoué","F","1ere-7","1ere","Apres-midi"
"EL3181","DOUMBIA","Nadège","F","1ere-7","1ere","Apres-midi"
"EL3182","OUATTARA","Nadège","F","1ere-7","1ere","Apres-midi"
"EL3183","TANOH","Aboubacar","M","1ere-7","1ere","Apres-midi"
"EL3184","ZADI","Franck","M","1ere-7","1ere","Apres-midi"
"EL3185","KOFFI","Sylvie","F","1ere-7","1ere","Apres-midi"
"EL3186","ASSI","Adama","M","1ere-7","1ere","Apres-midi"
"EL3187","YAO","Ibrahim","M","1ere-7","1ere","Apres-midi"
"EL3188","DIALLO","Serge","M","1ere-7","1ere","Apres-midi"
"EL3189","GUÉI","Arnaud","M","1ere-7","1ere","Apres-midi"
"EL3190","KOUAMÉ","Marie","F","1ere-7","1ere","Apres-midi"
"EL3191","KONÉ","Guy","M","1ere-7","1ere","Apres-midi"
"EL3192","BROU","Sylvie","F","1ere-7","1ere","Apres-midi"
"EL3193","COULIBALY","Carine","F","1ere-7","1ere","Apres-midi"
"EL3194","DIALLO","Ibrahim","M","1ere-7","1ere","Apres-midi"
"EL3195","GNAGNE","Affoué","F","1ere-7","1ere","Apres-midi"
"EL3196","COULIBALY","Affoué","F","1ere-7","1ere","Apres-midi"
"EL3197","TANOH","Joëlle","F","1ere-7","1ere","Apres-midi"
"EL3198","KONÉ","Cédric","M","1ere-7","1ere","Apres-midi"
"EL3199","TOURÉ","Nadège","F","1ere-7","1ere","Apres-midi"
"EL3200","KOUAMÉ","Daniel","M","1ere-7","1ere","Apres-midi"
"EL3201","KASSI","Fatou","F","1ere-7","1ere","Apres-midi"
"EL3202","ADJÉ","Grace","F","1ere-7","1ere","Apres-midi"
"EL3203","GUÉI","Guy","M","1ere-7","1ere","Apres-midi"
"EL3204","DJÉ","Aboubacar","M","1ere-7","1ere","Apres-midi"
"EL3205","DIALLO","Hervé","M","1ere-7","1ere","Apres-midi"
"EL3206","KONÉ","Yao","M","1ere-7","1ere","Apres-midi"
"EL3207","KONÉ","Cédric","M","1ere-7","1ere","Apres-midi"
"EL3208","TRAORÉ","Carine","F","1ere-7","1ere","Apres-midi"
"EL3209","KOUAMÉ","Daniel","M","1ere-7","1ere","Apres-midi"
"EL3210","SANGARÉ","Serge","M","1ere-7","1ere","Apres-midi"
"EL3211","ADJÉ","Daniel","M","1ere-7","1ere","Apres-midi"
"EL3212","KASSI","Yao","M","1ere-7","1ere","Apres-midi"
"EL3213","DIALLO","Aïcha","F","1ere-7","1ere","Apres-midi"
"EL3214","COULIBALY","Adama","M","1ere-7","1ere","Apres-midi"
"EL3215","KOFFI","Aya","F","1ere-7","1ere","Apres-midi"
"EL3216","KASSI","Arnaud","M","1ere-7","1ere","Apres-midi"
"EL3217","DOUMBIA","Grace","F","1ere-7","1ere","Apres-midi"
"EL3218","GUÉI","Mariam","F","1ere-7","1ere","Apres-midi"
"EL3219","FOFANA","Paul","M","1ere-7","1ere","Apres-midi"
"EL3220","OUATTARA","Franck","M","1ere-7","1ere","Apres-midi"
"EL3221","ABLÉ","Arnaud","M","Tle-1","Tle","Apres-midi"
"EL3222","KOUASSI","Aïcha","F","Tle-1","Tle","Apres-midi"
"EL3223","FOFANA","Hélène","F","Tle-1","Tle","Apres-midi"
"EL3224","ABLÉ","Fatou","F","Tle-1","Tle","Apres-midi"
"EL3225","BAMBA","Fatou","F","Tle-1","Tle","Apres-midi"
"EL3226","ABLÉ","Thierry","M","Tle-1","Tle","Apres-midi"
"EL3227","BAKAYOKO","Rachelle","F","Tle-1","Tle","Apres-midi"
"EL3228","DOUMBIA","Mireille","F","Tle-1","Tle","Apres-midi"
"EL3229","TRAORÉ","Christelle","F","Tle-1","Tle","Apres-midi"
"EL3230","ABLÉ","Léa","F","Tle-1","Tle","Apres-midi"
"EL3231","DJÉ","Joëlle","F","Tle-1","Tle","Apres-midi"
"EL3232","ABLÉ","Rachelle","F","Tle-1","Tle","Apres-midi"
"EL3233","TRAORÉ","Marc","M","Tle-1","Tle","Apres-midi"
"EL3234","BROU","Yannick","M","Tle-1","Tle","Apres-midi"
"EL3235","FOFANA","Mariam","F","Tle-1","Tle","Apres-midi"
"EL3236","KOFFI","Roland","M","Tle-1","Tle","Apres-midi"
"EL3237","ZADI","Hervé","M","Tle-1","Tle","Apres-midi"
"EL3238","TRAORÉ","Olivier","M","Tle-1","Tle","Apres-midi"
"EL3239","BROU","Mireille","F","Tle-1","Tle","Apres-midi"
"EL3240","TANOH","Daniel","M","Tle-1","Tle","Apres-midi"
"EL3241","GUÉI","Grace","F","Tle-1","Tle","Apres-midi"
"EL3242","KONÉ","Sylvie","F","Tle-1","Tle","Apres-midi"
"EL3243","TOURÉ","Paul","M","Tle-1","Tle","Apres-midi"
"EL3244","KASSI","Mireille","F","Tle-1","Tle","Apres-midi"
"EL3245","ZADI","Joëlle","F","Tle-1","Tle","Apres-midi"
"EL3246","TRAORÉ","Awa","F","Tle-1","Tle","Apres-midi"
"EL3247","YAO","Adama","M","Tle-1","Tle","Apres-midi"
"EL3248","ABLÉ","Hélène","F","Tle-1","Tle","Apres-midi"
"EL3249","DOUMBIA","Marie","F","Tle-1","Tle","Apres-midi"
"EL3250","YAO","Olivier","M","Tle-1","Tle","Apres-midi"
"EL3251","TANOH","Thierry","M","Tle-1","Tle","Apres-midi"
"EL3252","DJÉ","Koffi","M","Tle-1","Tle","Apres-midi"
"EL3253","DJÉ","Yannick","M","Tle-1","Tle","Apres-midi"
"EL3254","SANGARÉ","Jean","M","Tle-1","Tle","Apres-midi"
"EL3255","GNAGNE","Koffi","M","Tle-1","Tle","Apres-midi"
"EL3256","OUATTARA","Affoué","F","Tle-1","Tle","Apres-midi"
"EL3257","BROU","Roland","M","Tle-1","Tle","Apres-midi"
"EL3258","KONÉ","Awa","F","Tle-1","Tle","Apres-midi"
"EL3259","KOFFI","Guy","M","Tle-1","Tle","Apres-midi"
"EL3260","BAKAYOKO","Hervé","M","Tle-1","Tle","Apres-midi"
"EL3261","ASSI","Marc","M","Tle-1","Tle","Apres-midi"
"EL3262","YAO","Moussa","M","Tle-1","Tle","Apres-midi"
"EL3263","DIALLO","Christelle","F","Tle-1","Tle","Apres-midi"
"EL3264","BAMBA","Grace","F","Tle-1","Tle","Apres-midi"
"EL3265","DIABATÉ","Daniel","M","Tle-1","Tle","Apres-midi"
"EL3266","OUATTARA","Adama","M","Tle-1","Tle","Apres-midi"
"EL3267","DIALLO","Rachelle","F","Tle-1","Tle","Apres-midi"
"EL3268","KONÉ","Yao","M","Tle-2","Tle","Apres-midi"
"EL3269","YAO","Aya","F","Tle-2","Tle","Apres-midi"
"EL3270","KOUAMÉ","Hélène","F","Tle-2","Tle","Apres-midi"
"EL3271","TANOH","Franck","M","Tle-2","Tle","Apres-midi"
"EL3272","TANOH","Aya","F","Tle-2","Tle","Apres-midi"
"EL3273","ADJÉ","Rachelle","F","Tle-2","Tle","Apres-midi"
"EL3274","ABLÉ","Yannick","M","Tle-2","Tle","Apres-midi"
"EL3275","TOURÉ","Carine","F","Tle-2","Tle","Apres-midi"
"EL3276","BAMBA","Adama","M","Tle-2","Tle","Apres-midi"
"EL3277","BAMBA","Fatou","F","Tle-2","Tle","Apres-midi"
"EL3278","ADJÉ","Guy","M","Tle-2","Tle","Apres-midi"
"EL3279","AKA","Affoué","F","Tle-2","Tle","Apres-midi"
"EL3280","TOURÉ","Olivier","M","Tle-2","Tle","Apres-midi"
"EL3281","TANOH","Sylvie","F","Tle-2","Tle","Apres-midi"
"EL3282","KONÉ","Koffi","M","Tle-2","Tle","Apres-midi"
"EL3283","ADJÉ","Sandrine","F","Tle-2","Tle","Apres-midi"
"EL3284","KOUAMÉ","Fatou","F","Tle-2","Tle","Apres-midi"
"EL3285","KASSI","Prisca","F","Tle-2","Tle","Apres-midi"
"EL3286","KASSI","Joëlle","F","Tle-2","Tle","Apres-midi"
"EL3287","DIABATÉ","Aya","F","Tle-2","Tle","Apres-midi"
"EL3288","DOUMBIA","Rachelle","F","Tle-2","Tle","Apres-midi"
"EL3289","BROU","Rachelle","F","Tle-2","Tle","Apres-midi"
"EL3290","BAKAYOKO","Moussa","M","Tle-2","Tle","Apres-midi"
"EL3291","DJÉ","Aïcha","F","Tle-2","Tle","Apres-midi"
"EL3292","KOUAMÉ","Carine","F","Tle-2","Tle","Apres-midi"
"EL3293","ABLÉ","Aboubacar","M","Tle-2","Tle","Apres-midi"
"EL3294","KOFFI","Awa","F","Tle-2","Tle","Apres-midi"
"EL3295","TANOH","Estelle","F","Tle-2","Tle","Apres-midi"
"EL3296","TANOH","Nadège","F","Tle-2","Tle","Apres-midi"
"EL3297","GUÉI","Yannick","M","Tle-2","Tle","Apres-midi"
"EL3298","DOUMBIA","Christelle","F","Tle-2","Tle","Apres-midi"
"EL3299","N'GUESSAN","Sylvie","F","Tle-2","Tle","Apres-midi"
"EL3300","TRAORÉ","Grace","F","Tle-2","Tle","Apres-midi"
"EL3301","KOUAMÉ","Moussa","M","Tle-2","Tle","Apres-midi"
"EL3302","BROU","Serge","M","Tle-2","Tle","Apres-midi"
"EL3303","ADJÉ","Mireille","F","Tle-2","Tle","Apres-midi"
"EL3304","DIALLO","Jean","M","Tle-2","Tle","Apres-midi"
"EL3305","KOFFI","Koffi","M","Tle-2","Tle","Apres-midi"
"EL3306","DJÉ","Christelle","F","Tle-2","Tle","Apres-midi"
"EL3307","KOUASSI","Olivier","M","Tle-2","Tle","Apres-midi"
"EL3308","DJÉ","Prisca","F","Tle-2","Tle","Apres-midi"
"EL3309","ADJÉ","Koffi","M","Tle-2","Tle","Apres-midi"
"EL3310","BAKAYOKO","Grace","F","Tle-2","Tle","Apres-midi"
"EL3311","KOUASSI","Sandrine","F","Tle-2","Tle","Apres-midi"
"EL3312","BAMBA","Yannick","M","Tle-2","Tle","Apres-midi"
"EL3313","FOFANA","Hélène","F","Tle-2","Tle","Apres-midi"
"EL3314","KOFFI","Daniel","M","Tle-2","Tle","Apres-midi"
"EL3315","TOURÉ","Sandrine","F","Tle-3","Tle","Apres-midi"
"EL3316","KONÉ","Serge","M","Tle-3","Tle","Apres-midi"
"EL3317","DJÉ","Olivier","M","Tle-3","Tle","Apres-midi"
"EL3318","OUATTARA","Nadège","F","Tle-3","Tle","Apres-midi"
"EL3319","KONÉ","Mariam","F","Tle-3","Tle","Apres-midi"
"EL3320","YAO","Thierry","M","Tle-3","Tle","Apres-midi"
"EL3321","KASSI","Paul","M","Tle-3","Tle","Apres-midi"
"EL3322","ASSI","Daniel","M","Tle-3","Tle","Apres-midi"
"EL3323","DJÉ","Joëlle","F","Tle-3","Tle","Apres-midi"
"EL3324","SANGARÉ","Léa","F","Tle-3","Tle","Apres-midi"
"EL3325","ASSI","Christelle","F","Tle-3","Tle","Apres-midi"
"EL3326","KASSI","Adama","M","Tle-3","Tle","Apres-midi"
"EL3327","COULIBALY","Hélène","F","Tle-3","Tle","Apres-midi"
"EL3328","BAKAYOKO","Aïcha","F","Tle-3","Tle","Apres-midi"
"EL3329","ASSI","Franck","M","Tle-3","Tle","Apres-midi"
"EL3330","GNAGNE","Sylvie","F","Tle-3","Tle","Apres-midi"
"EL3331","GUÉI","Hervé","M","Tle-3","Tle","Apres-midi"
"EL3332","DJÉ","Aboubacar","M","Tle-3","Tle","Apres-midi"
"EL3333","GUÉI","Yao","M","Tle-3","Tle","Apres-midi"
"EL3334","BROU","Prisca","F","Tle-3","Tle","Apres-midi"
"EL3335","KONÉ","Aïcha","F","Tle-3","Tle","Apres-midi"
"EL3336","DOUMBIA","Aboubacar","M","Tle-3","Tle","Apres-midi"
"EL3337","TOURÉ","Serge","M","Tle-3","Tle","Apres-midi"
"EL3338","TANOH","Paul","M","Tle-3","Tle","Apres-midi"
"EL3339","OUATTARA","Grace","F","Tle-3","Tle","Apres-midi"
"EL3340","N'GUESSAN","Koffi","M","Tle-3","Tle","Apres-midi"
"EL3341","BROU","Aïcha","F","Tle-3","Tle","Apres-midi"
"EL3342","AKA","Rachelle","F","Tle-3","Tle","Apres-midi"
"EL3343","SANGARÉ","Aboubacar","M","Tle-3","Tle","Apres-midi"
"EL3344","CISSÉ","Yao","M","Tle-3","Tle","Apres-midi"
"EL3345","ASSI","Christelle","F","Tle-3","Tle","Apres-midi"
"EL3346","TANOH","Awa","F","Tle-3","Tle","Apres-midi"
"EL3347","KONÉ","Ibrahim","M","Tle-3","Tle","Apres-midi"
"EL3348","OUATTARA","Rachelle","F","Tle-3","Tle","Apres-midi"
"EL3349","BAMBA","Carine","F","Tle-3","Tle","Apres-midi"
"EL3350","GNAGNE","Aboubacar","M","Tle-3","Tle","Apres-midi"
"EL3351","BAKAYOKO","Sandrine","F","Tle-3","Tle","Apres-midi"
"EL3352","N'GUESSAN","Arnaud","M","Tle-3","Tle","Apres-midi"
"EL3353","FOFANA","Franck","M","Tle-3","Tle","Apres-midi"
"EL3354","OUATTARA","Joëlle","F","Tle-3","Tle","Apres-midi"
"EL3355","TOURÉ","Franck","M","Tle-3","Tle","Apres-midi"
"EL3356","TOURÉ","Thierry","M","Tle-3","Tle","Apres-midi"
"EL3357","BAKAYOKO","Jean","M","Tle-3","Tle","Apres-midi"
"EL3358","DIABATÉ","Hélène","F","Tle-3","Tle","Apres-midi"
"EL3359","KONÉ","Awa","F","Tle-3","Tle","Apres-midi"
"EL3360","AKA","Grace","F","Tle-3","Tle","Apres-midi"
"EL3361","COULIBALY","Koffi","M","Tle-3","Tle","Apres-midi"
"EL3362","FOFANA","Affoué","F","Tle-4","Tle","Apres-midi"
"EL3363","GUÉI","Aya","F","Tle-4","Tle","Apres-midi"
"EL3364","BAKAYOKO","Hervé","M","Tle-4","Tle","Apres-midi"
"EL3365","ABLÉ","Franck","M","Tle-4","Tle","Apres-midi"
"EL3366","SANGARÉ","Awa","F","Tle-4","Tle","Apres-midi"
"EL3367","OUATTARA","Ibrahim","M","Tle-4","Tle","Apres-midi"
"EL3368","CISSÉ","Mariam","F","Tle-4","Tle","Apres-midi"
"EL3369","TRAORÉ","Sylvie","F","Tle-4","Tle","Apres-midi"
"EL3370","KOUASSI","Serge","M","Tle-4","Tle","Apres-midi"
"EL3371","DIALLO","Yannick","M","Tle-4","Tle","Apres-midi"
"EL3372","TANOH","Prisca","F","Tle-4","Tle","Apres-midi"
"EL3373","KASSI","Sandrine","F","Tle-4","Tle","Apres-midi"
"EL3374","ADJÉ","Carine","F","Tle-4","Tle","Apres-midi"
"EL3375","DIABATÉ","Hélène","F","Tle-4","Tle","Apres-midi"
"EL3376","DIALLO","Awa","F","Tle-4","Tle","Apres-midi"
"EL3377","DIALLO","Jean","M","Tle-4","Tle","Apres-midi"
"EL3378","ADJÉ","Ibrahim","M","Tle-4","Tle","Apres-midi"
"EL3379","ABLÉ","Guy","M","Tle-4","Tle","Apres-midi"
"EL3380","KOFFI","Hervé","M","Tle-4","Tle","Apres-midi"
"EL3381","GNAGNE","Sandrine","F","Tle-4","Tle","Apres-midi"
"EL3382","DJÉ","Serge","M","Tle-4","Tle","Apres-midi"
"EL3383","TRAORÉ","Ibrahim","M","Tle-4","Tle","Apres-midi"
"EL3384","ABLÉ","Léa","F","Tle-4","Tle","Apres-midi"
"EL3385","OUATTARA","Franck","M","Tle-4","Tle","Apres-midi"
"EL3386","KONÉ","Marc","M","Tle-4","Tle","Apres-midi"
"EL3387","DIABATÉ","Awa","F","Tle-4","Tle","Apres-midi"
"EL3388","DIALLO","Affoué","F","Tle-4","Tle","Apres-midi"
"EL3389","TANOH","Aïcha","F","Tle-4","Tle","Apres-midi"
"EL3390","OUATTARA","Aïcha","F","Tle-4","Tle","Apres-midi"
"EL3391","DJÉ","Daniel","M","Tle-4","Tle","Apres-midi"
"EL3392","DIABATÉ","Grace","F","Tle-4","Tle","Apres-midi"
"EL3393","KOUAMÉ","Nadège","F","Tle-4","Tle","Apres-midi"
"EL3394","OUATTARA","Estelle","F","Tle-4","Tle","Apres-midi"
"EL3395","KASSI","Léa","F","Tle-4","Tle","Apres-midi"
"EL3396","TRAORÉ","Roland","M","Tle-4","Tle","Apres-midi"
"EL3397","KASSI","Yannick","M","Tle-4","Tle","Apres-midi"
"EL3398","ADJÉ","Estelle","F","Tle-4","Tle","Apres-midi"
"EL3399","SANGARÉ","Mireille","F","Tle-4","Tle","Apres-midi"
"EL3400","CISSÉ","Aboubacar","M","Tle-4","Tle","Apres-midi"
"EL3401","BROU","Thierry","M","Tle-4","Tle","Apres-midi"
"EL3402","ASSI","Estelle","F","Tle-4","Tle","Apres-midi"
"EL3403","KONÉ","Joëlle","F","Tle-4","Tle","Apres-midi"
"EL3404","DIABATÉ","Hélène","F","Tle-4","Tle","Apres-midi"
"EL3405","CISSÉ","Aboubacar","M","Tle-4","Tle","Apres-midi"
"EL3406","KONÉ","Mariam","F","Tle-4","Tle","Apres-midi"
"EL3407","N'GUESSAN","Nadège","F","Tle-4","Tle","Apres-midi"
"EL3408","KOUASSI","Yao","M","Tle-4","Tle","Apres-midi"
"EL3409","KONÉ","Prisca","F","Tle-5","Tle","Apres-midi"
"EL3410","DOUMBIA","Cédric","M","Tle-5","Tle","Apres-midi"
"EL3411","TRAORÉ","Christelle","F","Tle-5","Tle","Apres-midi"
"EL3412","OUATTARA","Jean","M","Tle-5","Tle","Apres-midi"
"EL3413","AKA","Christelle","F","Tle-5","Tle","Apres-midi"
"EL3414","AKA","Thierry","M","Tle-5","Tle","Apres-midi"
"EL3415","ZADI","Serge","M","Tle-5","Tle","Apres-midi"
"EL3416","KASSI","Carine","F","Tle-5","Tle","Apres-midi"
"EL3417","BAMBA","Olivier","M","Tle-5","Tle","Apres-midi"
"EL3418","ASSI","Yao","M","Tle-5","Tle","Apres-midi"
"EL3419","KOUASSI","Carine","F","Tle-5","Tle","Apres-midi"
"EL3420","KOUASSI","Nadège","F","Tle-5","Tle","Apres-midi"
"EL3421","BAKAYOKO","Marc","M","Tle-5","Tle","Apres-midi"
"EL3422","DIABATÉ","Paul","M","Tle-5","Tle","Apres-midi"
"EL3423","GNAGNE","Affoué","F","Tle-5","Tle","Apres-midi"
"EL3424","ADJÉ","Sylvie","F","Tle-5","Tle","Apres-midi"
"EL3425","TOURÉ","Léa","F","Tle-5","Tle","Apres-midi"
"EL3426","DIABATÉ","Yao","M","Tle-5","Tle","Apres-midi"
"EL3427","KASSI","Hervé","M","Tle-5","Tle","Apres-midi"
"EL3428","DOUMBIA","Olivier","M","Tle-5","Tle","Apres-midi"
"EL3429","KASSI","Koffi","M","Tle-5","Tle","Apres-midi"
"EL3430","DJÉ","Carine","F","Tle-5","Tle","Apres-midi"
"EL3431","TRAORÉ","Sandrine","F","Tle-5","Tle","Apres-midi"
"EL3432","BAKAYOKO","Jean","M","Tle-5","Tle","Apres-midi"
"EL3433","DJÉ","Olivier","M","Tle-5","Tle","Apres-midi"
"EL3434","GUÉI","Sandrine","F","Tle-5","Tle","Apres-midi"
"EL3435","TRAORÉ","Hélène","F","Tle-5","Tle","Apres-midi"
"EL3436","AKA","Hélène","F","Tle-5","Tle","Apres-midi"
"EL3437","ABLÉ","Mariam","F","Tle-5","Tle","Apres-midi"
"EL3438","COULIBALY","Jean","M","Tle-5","Tle","Apres-midi"
"EL3439","CISSÉ","Marc","M","Tle-5","Tle","Apres-midi"
"EL3440","GUÉI","Aya","F","Tle-5","Tle","Apres-midi"
"EL3441","BAKAYOKO","Mireille","F","Tle-5","Tle","Apres-midi"
"EL3442","CISSÉ","Awa","F","Tle-5","Tle","Apres-midi"
"EL3443","YAO","Aboubacar","M","Tle-5","Tle","Apres-midi"
"EL3444","BAMBA","Marc","M","Tle-5","Tle","Apres-midi"
"EL3445","COULIBALY","Fatou","F","Tle-5","Tle","Apres-midi"
"EL3446","CISSÉ","Paul","M","Tle-5","Tle","Apres-midi"
"EL3447","KONÉ","Grace","F","Tle-5","Tle","Apres-midi"
"EL3448","FOFANA","Rachelle","F","Tle-5","Tle","Apres-midi"
"EL3449","GUÉI","Léa","F","Tle-5","Tle","Apres-midi"
"EL3450","YAO","Mireille","F","Tle-5","Tle","Apres-midi"
"EL3451","DIABATÉ","Serge","M","Tle-5","Tle","Apres-midi"
"EL3452","KOUAMÉ","Cédric","M","Tle-5","Tle","Apres-midi"
"EL3453","ASSI","Cédric","M","Tle-5","Tle","Apres-midi"
"EL3454","TANOH","Cédric","M","Tle-5","Tle","Apres-midi"
"EL3455","SANGARÉ","Mireille","F","Tle-6","Tle","Apres-midi"
"EL3456","KASSI","Aïcha","F","Tle-6","Tle","Apres-midi"
"EL3457","DIABATÉ","Franck","M","Tle-6","Tle","Apres-midi"
"EL3458","TANOH","Léa","F","Tle-6","Tle","Apres-midi"
"EL3459","GUÉI","Ibrahim","M","Tle-6","Tle","Apres-midi"
"EL3460","ADJÉ","Léa","F","Tle-6","Tle","Apres-midi"
"EL3461","BAMBA","Adama","M","Tle-6","Tle","Apres-midi"
"EL3462","ASSI","Grace","F","Tle-6","Tle","Apres-midi"
"EL3463","SANGARÉ","Olivier","M","Tle-6","Tle","Apres-midi"
"EL3464","KOUAMÉ","Arnaud","M","Tle-6","Tle","Apres-midi"
"EL3465","DIALLO","Hervé","M","Tle-6","Tle","Apres-midi"
"EL3466","KOUAMÉ","Yao","M","Tle-6","Tle","Apres-midi"
"EL3467","GNAGNE","Sandrine","F","Tle-6","Tle","Apres-midi"
"EL3468","SANGARÉ","Jean","M","Tle-6","Tle","Apres-midi"
"EL3469","KOFFI","Grace","F","Tle-6","Tle","Apres-midi"
"EL3470","KONÉ","Koffi","M","Tle-6","Tle","Apres-midi"
"EL3471","FOFANA","Thierry","M","Tle-6","Tle","Apres-midi"
"EL3472","ZADI","Yao","M","Tle-6","Tle","Apres-midi"
"EL3473","GUÉI","Marc","M","Tle-6","Tle","Apres-midi"
"EL3474","BROU","Yannick","M","Tle-6","Tle","Apres-midi"
"EL3475","ADJÉ","Estelle","F","Tle-6","Tle","Apres-midi"
"EL3476","TRAORÉ","Roland","M","Tle-6","Tle","Apres-midi"
"EL3477","AKA","Grace","F","Tle-6","Tle","Apres-midi"
"EL3478","DIABATÉ","Affoué","F","Tle-6","Tle","Apres-midi"
"EL3479","TRAORÉ","Paul","M","Tle-6","Tle","Apres-midi"
